,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
9,LAC,L109-100,32.0,17.6,14.3,100.0,8.0,5.0,0.0,0.0,1.0,2.0,16.0,3.0,17.0,1.0,7.0,9.0,9.0,away,2020-01-10,2019,6429,AlecBurks,ny
10,MIL,L107-98,26.0,38.5,60.0,100.0,5.0,7.0,1.0,0.0,5.0,1.0,19.0,5.0,13.0,3.0,5.0,6.0,6.0,home,2020-01-08,2019,6429,AlecBurks,ny
11,SAC,L111-98,26.0,20.0,0.0,100.0,6.0,3.0,1.0,0.0,3.0,2.0,10.0,2.0,10.0,0.0,4.0,6.0,6.0,away,2020-01-06,2019,6429,AlecBurks,ny
12,DET,L111-104,32.0,38.5,50.0,100.0,7.0,5.0,0.0,1.0,2.0,2.0,27.0,5.0,13.0,3.0,6.0,14.0,14.0,home,2020-01-04,2019,6429,AlecBurks,ny
13,MIN,L99-84,22.0,60.0,100.0,0.0,3.0,1.0,0.0,1.0,5.0,4.0,7.0,3.0,5.0,1.0,1.0,0.0,0.0,away,2020-01-02,2019,6429,AlecBurks,ny
0,SA,L117-113 OT,38.0,45.0,80.0,66.7,4.0,4.0,1.0,1.0,0.0,0.0,28.0,9.0,20.0,4.0,5.0,6.0,9.0,away,2019-12-31,2019,6429,AlecBurks,ny
1,DAL,L141-121,26.0,45.5,33.3,100.0,0.0,0.0,0.0,3.0,2.0,1.0,16.0,5.0,11.0,2.0,6.0,4.0,4.0,home,2019-12-28,2019,6429,AlecBurks,ny
2,PHX,W105-96,25.0,35.7,33.3,66.7,5.0,1.0,0.0,1.0,1.0,0.0,13.0,5.0,14.0,1.0,3.0,2.0,3.0,home,2019-12-27,2019,6429,AlecBurks,ny
3,HOU,W116-104,24.0,22.2,20.0,75.0,5.0,4.0,1.0,0.0,3.0,1.0,8.0,2.0,9.0,1.0,5.0,3.0,4.0,home,2019-12-25,2019,6429,AlecBurks,ny
4,MIN,W113-104,34.0,61.5,50.0,100.0,2.0,8.0,1.0,3.0,2.0,1.0,25.0,8.0,13.0,3.0,6.0,6.0,6.0,home,2019-12-23,2019,6429,AlecBurks,ny
5,NO,W106-102,30.0,53.8,0.0,100.0,8.0,3.0,0.0,4.0,2.0,1.0,18.0,7.0,13.0,0.0,5.0,4.0,4.0,home,2019-12-20,2019,6429,AlecBurks,ny
6,POR,L122-112,33.0,30.0,44.4,0.0,6.0,4.0,1.0,1.0,2.0,2.0,16.0,6.0,20.0,4.0,9.0,0.0,0.0,away,2019-12-18,2019,6429,AlecBurks,ny
7,SAC,L100-79,22.0,37.5,33.3,66.7,2.0,3.0,0.0,2.0,1.0,5.0,11.0,3.0,8.0,1.0,3.0,4.0,6.0,home,2019-12-15,2019,6429,AlecBurks,ny
8,UTAH,L114-106,30.0,62.5,50.0,100.0,5.0,3.0,0.0,0.0,4.0,1.0,24.0,10.0,16.0,2.0,4.0,2.0,2.0,away,2019-12-13,2019,6429,AlecBurks,ny
9,NY,L124-122 OT,33.0,42.9,25.0,100.0,5.0,2.0,0.0,2.0,2.0,2.0,18.0,6.0,14.0,1.0,4.0,5.0,5.0,home,2019-12-11,2019,6429,AlecBurks,ny
10,MEM,L110-102,30.0,44.4,50.0,100.0,7.0,6.0,0.0,3.0,3.0,3.0,18.0,4.0,9.0,2.0,4.0,8.0,8.0,home,2019-12-09,2019,6429,AlecBurks,ny
11,CHI,W100-98,30.0,60.0,33.3,100.0,4.0,3.0,0.0,1.0,1.0,1.0,14.0,6.0,10.0,1.0,3.0,1.0,1.0,away,2019-12-06,2019,6429,AlecBurks,ny
12,CHA,L106-91,30.0,85.7,66.7,100.0,4.0,4.0,0.0,2.0,1.0,1.0,15.0,6.0,7.0,2.0,3.0,1.0,1.0,away,2019-12-04,2019,6429,AlecBurks,ny
13,ATL,L104-79,32.0,31.3,20.0,80.0,3.0,3.0,0.0,0.0,3.0,2.0,15.0,5.0,16.0,1.0,5.0,4.0,5.0,away,2019-12-02,2019,6429,AlecBurks,ny
14,ORL,L100-96,36.0,37.5,20.0,66.7,5.0,3.0,0.0,3.0,1.0,2.0,15.0,6.0,16.0,1.0,5.0,2.0,3.0,away,2019-12-01,2019,6429,AlecBurks,ny
0,MIA,L122-105,31.0,46.2,40.0,66.7,1.0,1.0,0.0,2.0,4.0,0.0,16.0,6.0,13.0,2.0,5.0,2.0,3.0,away,2019-11-29,2019,6429,AlecBurks,ny
1,CHI,W104-90,35.0,47.4,37.5,66.7,10.0,7.0,0.0,0.0,3.0,2.0,23.0,9.0,19.0,3.0,8.0,2.0,3.0,home,2019-11-27,2019,6429,AlecBurks,ny
2,OKC,L100-97,33.0,17.6,25.0,0.0,4.0,3.0,0.0,1.0,1.0,3.0,7.0,3.0,17.0,1.0,4.0,0.0,0.0,home,2019-11-25,2019,6429,AlecBurks,ny
3,UTAH,L113-109,35.0,38.9,33.3,100.0,6.0,3.0,0.0,5.0,3.0,1.0,20.0,7.0,18.0,2.0,6.0,4.0,4.0,away,2019-11-22,2019,6429,AlecBurks,ny
4,DAL,L142-94,29.0,27.3,25.0,100.0,4.0,4.0,0.0,1.0,2.0,2.0,11.0,3.0,11.0,1.0,4.0,4.0,4.0,away,2019-11-20,2019,6429,AlecBurks,ny
5,MEM,W114-95,36.0,60.0,40.0,100.0,8.0,2.0,1.0,1.0,1.0,5.0,29.0,9.0,15.0,2.0,5.0,9.0,9.0,away,2019-11-19,2019,6429,AlecBurks,ny
6,NO,L108-100,30.0,15.4,0.0,75.0,4.0,5.0,0.0,0.0,3.0,0.0,7.0,2.0,13.0,0.0,4.0,3.0,4.0,away,2019-11-17,2019,6429,AlecBurks,ny
7,BOS,L105-100,31.0,36.4,33.3,91.7,3.0,1.0,0.0,1.0,3.0,0.0,20.0,4.0,11.0,1.0,3.0,11.0,12.0,home,2019-11-15,2019,6429,AlecBurks,ny
8,LAL,L120-94,22.0,28.6,50.0,60.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,7.0,2.0,4.0,3.0,5.0,away,2019-11-13,2019,6429,AlecBurks,ny
9,UTAH,L122-108,19.0,40.0,66.7,100.0,1.0,3.0,1.0,1.0,3.0,0.0,10.0,2.0,5.0,2.0,3.0,4.0,4.0,home,2019-11-11,2019,6429,AlecBurks,ny
10,OKC,L114-108,37.0,52.9,0.0,100.0,5.0,4.0,1.0,1.0,4.0,1.0,23.0,9.0,17.0,0.0,1.0,5.0,5.0,away,2019-11-09,2019,6429,AlecBurks,ny
11,MIN,L125-119 OT,32.0,50.0,33.3,100.0,9.0,1.0,2.0,0.0,3.0,3.0,18.0,5.0,10.0,2.0,6.0,6.0,6.0,away,2019-11-08,2019,6429,AlecBurks,ny
12,HOU,L129-112,31.0,55.6,37.5,83.3,8.0,3.0,0.0,2.0,2.0,2.0,28.0,10.0,18.0,3.0,8.0,5.0,6.0,away,2019-11-06,2019,6429,AlecBurks,ny
13,POR,W127-118,28.0,33.3,25.0,80.0,4.0,2.0,0.0,0.0,3.0,2.0,13.0,4.0,12.0,1.0,4.0,4.0,5.0,home,2019-11-04,2019,6429,AlecBurks,ny
14,CHA,L93-87,25.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,home,2019-11-02,2019,6429,AlecBurks,ny
15,SA,L127-110,16.0,55.6,100.0,100.0,1.0,0.0,0.0,0.0,3.0,0.0,14.0,5.0,9.0,2.0,2.0,2.0,2.0,home,2019-11-01,2019,6429,AlecBurks,ny
0,PHX,L121-110,18.0,50.0,33.3,0.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,3.0,6.0,1.0,3.0,0.0,0.0,home,2019-10-30,2019,6429,AlecBurks,ny
0,HOU,L130-105,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,home,2019-04-02,2018,6429,AlecBurks,ny
0,HOU,L119-108,7.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,away,2019-03-30,2018,6429,AlecBurks,ny
1,CHI,W129-102,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,home,2019-03-17,2018,6429,AlecBurks,ny
2,BOS,L126-120,11.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,away,2019-03-14,2018,6429,AlecBurks,ny
3,WSH,L121-115,5.0,66.7,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,away,2019-03-11,2018,6429,AlecBurks,ny
4,BOS,L111-109,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,home,2019-03-06,2018,6429,AlecBurks,ny
5,LAC,L116-109,14.0,50.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,home,2019-03-01,2018,6429,AlecBurks,ny
0,MIN,L112-105,8.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,away,2019-02-25,2018,6429,AlecBurks,ny
