,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
5,TOR,W95-86,15.0,40.0,50.0,50.0,5.0,1.0,1.0,0.0,1.0,0.0,6.0,2.0,5.0,1.0,2.0,1.0,2.0,home,2018-12-16,2018,3907822,MalikBeasley,min
6,OKC,W109-98,16.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,home,2018-12-14,2018,3907822,MalikBeasley,min
7,MEM,W105-99,15.0,42.9,33.3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,7.0,3.0,7.0,1.0,3.0,0.0,0.0,home,2018-12-10,2018,3907822,MalikBeasley,min
8,ATL,L106-98,23.0,43.8,33.3,100.0,1.0,0.0,0.0,2.0,0.0,0.0,19.0,7.0,16.0,3.0,9.0,2.0,2.0,away,2018-12-08,2018,3907822,MalikBeasley,min
9,CHA,L113-107,33.0,38.5,40.0,100.0,7.0,2.0,0.0,0.0,2.0,1.0,16.0,5.0,13.0,4.0,10.0,2.0,2.0,away,2018-12-07,2018,3907822,MalikBeasley,min
10,ORL,W124-118 OT,31.0,50.0,66.7,0.0,4.0,1.0,0.0,0.0,3.0,1.0,8.0,3.0,6.0,2.0,3.0,0.0,0.0,away,2018-12-05,2018,3907822,MalikBeasley,min
11,TOR,W106-103,27.0,75.0,100.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,6.0,8.0,3.0,3.0,0.0,0.0,away,2018-12-03,2018,3907822,MalikBeasley,min
0,POR,W113-112,13.0,50.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,away,2018-11-30,2018,3907822,MalikBeasley,min
1,LAL,W117-85,36.0,57.1,33.3,100.0,4.0,0.0,0.0,2.0,0.0,0.0,20.0,8.0,14.0,2.0,6.0,2.0,2.0,home,2018-11-27,2018,3907822,MalikBeasley,min
2,OKC,W105-98,13.0,33.3,33.3,0.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,6.0,1.0,3.0,0.0,0.0,away,2018-11-24,2018,3907822,MalikBeasley,min
3,ORL,W112-87,15.0,66.7,50.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,3.0,1.0,2.0,0.0,0.0,home,2018-11-23,2018,3907822,MalikBeasley,min
4,MIN,W103-101,14.0,80.0,100.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,11.0,4.0,5.0,3.0,3.0,0.0,0.0,away,2018-11-21,2018,3907822,MalikBeasley,min
5,MIL,L104-98,22.0,57.1,57.1,0.0,4.0,2.0,0.0,1.0,0.0,0.0,12.0,4.0,7.0,4.0,7.0,0.0,0.0,away,2018-11-19,2018,3907822,MalikBeasley,min
6,NO,L125-115,14.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,5.0,0.0,3.0,0.0,0.0,away,2018-11-17,2018,3907822,MalikBeasley,min
