,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
3,DAL,W114-104,28.0,50.0,66.7,0.0,4.0,4.0,0.0,2.0,2.0,0.0,10.0,4.0,8.0,2.0,3.0,0.0,0.0,away,2019-02-22,2018,6579,WillBarton,den
4,SAC,W120-118,32.0,33.3,20.0,80.0,3.0,2.0,0.0,0.0,0.0,3.0,13.0,4.0,12.0,1.0,5.0,4.0,5.0,home,2019-02-13,2018,6579,WillBarton,den
5,MIA,W103-87,32.0,25.0,28.6,0.0,6.0,5.0,1.0,1.0,1.0,0.0,8.0,3.0,12.0,2.0,7.0,0.0,0.0,home,2019-02-11,2018,6579,WillBarton,den
6,PHI,L117-110,38.0,37.5,0.0,100.0,8.0,7.0,0.0,0.0,4.0,2.0,14.0,6.0,16.0,0.0,1.0,2.0,2.0,away,2019-02-08,2018,6579,WillBarton,den
7,BKN,L135-130,19.0,16.7,25.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,4.0,0.0,0.0,away,2019-02-06,2018,6579,WillBarton,den
8,DET,L129-103,30.0,33.3,50.0,75.0,3.0,7.0,1.0,1.0,0.0,3.0,10.0,3.0,9.0,1.0,2.0,3.0,4.0,away,2019-02-04,2018,6579,WillBarton,den
9,MIN,W107-106,31.0,41.2,33.3,75.0,3.0,1.0,0.0,0.0,0.0,1.0,20.0,7.0,17.0,3.0,9.0,3.0,4.0,away,2019-02-02,2018,6579,WillBarton,den
10,HOU,W136-122,24.0,42.9,33.3,0.0,4.0,6.0,1.0,0.0,1.0,2.0,7.0,3.0,7.0,1.0,3.0,0.0,0.0,home,2019-02-01,2018,6579,WillBarton,den
0,NO,W105-99,26.0,33.3,0.0,66.7,3.0,2.0,1.0,0.0,3.0,1.0,8.0,3.0,9.0,0.0,3.0,2.0,3.0,away,2019-01-30,2018,6579,WillBarton,den
1,MEM,W95-92,36.0,60.0,33.3,0.0,5.0,2.0,0.0,1.0,1.0,2.0,20.0,9.0,15.0,2.0,6.0,0.0,0.0,away,2019-01-28,2018,6579,WillBarton,den
2,PHI,W126-110,26.0,54.5,33.3,50.0,4.0,1.0,0.0,0.0,2.0,0.0,16.0,6.0,11.0,1.0,3.0,3.0,6.0,home,2019-01-26,2018,6579,WillBarton,den
3,PHX,W132-95,26.0,45.5,20.0,100.0,5.0,5.0,1.0,0.0,2.0,1.0,14.0,5.0,11.0,1.0,5.0,3.0,3.0,home,2019-01-25,2018,6579,WillBarton,den
4,UTAH,L114-108,30.0,61.5,80.0,100.0,9.0,5.0,1.0,1.0,4.0,3.0,22.0,8.0,13.0,4.0,5.0,2.0,2.0,away,2019-01-23,2018,6579,WillBarton,den
5,CLE,W124-102,21.0,28.6,20.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,5.0,2.0,7.0,1.0,5.0,0.0,0.0,home,2019-01-19,2018,6579,WillBarton,den
6,GS,L142-111,23.0,27.3,50.0,100.0,8.0,4.0,1.0,0.0,2.0,2.0,11.0,3.0,11.0,3.0,6.0,2.0,2.0,home,2019-01-15,2018,6579,WillBarton,den
7,POR,W116-113,14.0,33.3,50.0,100.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,2.0,6.0,1.0,2.0,2.0,2.0,home,2019-01-13,2018,6579,WillBarton,den
8,PHX,L102-93,16.0,20.0,33.3,50.0,5.0,3.0,0.0,0.0,2.0,1.0,6.0,2.0,10.0,1.0,3.0,1.0,2.0,away,2019-01-12,2018,6579,WillBarton,den
0,PHX,W119-91,19.0,66.7,50.0,0.0,5.0,4.0,0.0,1.0,3.0,1.0,14.0,6.0,9.0,2.0,4.0,0.0,0.0,home,2018-10-20,2018,6579,WillBarton,den
1,LAC,W107-98,35.0,50.0,60.0,100.0,5.0,2.0,2.0,0.0,2.0,2.0,19.0,6.0,12.0,3.0,5.0,4.0,4.0,away,2018-10-17,2018,6579,WillBarton,den
0,CHI,W98-93,30.0,50.0,50.0,100.0,6.0,7.0,0.0,2.0,0.0,1.0,13.0,5.0,10.0,2.0,4.0,1.0,1.0,away,2018-10-12,2018,6579,WillBarton,den
1,LAC,L109-103,12.0,57.1,50.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,4.0,7.0,1.0,2.0,2.0,2.0,away,2018-10-09,2018,6579,WillBarton,den
2,PERTH,W96-88,24.0,50.0,50.0,100.0,3.0,2.0,0.0,1.0,1.0,2.0,11.0,4.0,8.0,1.0,2.0,2.0,2.0,home,2018-10-05,2018,6579,WillBarton,den
3,LAL,W113-111,22.0,8.3,16.7,60.0,3.0,4.0,0.0,2.0,1.0,3.0,6.0,1.0,12.0,1.0,6.0,3.0,5.0,away,2018-10-02,2018,6579,WillBarton,den
4,LAL,W124-107,24.0,33.3,25.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,7.0,3.0,9.0,1.0,4.0,0.0,0.0,home,2018-09-30,2018,6579,WillBarton,den
0,MIN,L112-106 OT,42.0,40.9,50.0,33.3,8.0,5.0,1.0,1.0,4.0,2.0,24.0,9.0,22.0,5.0,10.0,1.0,3.0,away,2018-04-11,2017,6579,WillBarton,den
1,POR,W88-82,39.0,53.3,33.3,83.3,7.0,3.0,0.0,0.0,4.0,3.0,22.0,8.0,15.0,1.0,3.0,5.0,6.0,home,2018-04-09,2017,6579,WillBarton,den
2,LAC,W134-115,32.0,73.3,55.6,100.0,2.0,3.0,1.0,0.0,3.0,1.0,31.0,11.0,15.0,5.0,9.0,4.0,4.0,away,2018-04-07,2017,6579,WillBarton,den
3,MIN,W100-96,40.0,42.9,28.6,0.0,6.0,6.0,1.0,1.0,3.0,2.0,14.0,6.0,14.0,2.0,7.0,0.0,0.0,home,2018-04-05,2017,6579,WillBarton,den
4,IND,W107-104,37.0,55.6,20.0,83.3,10.0,5.0,0.0,2.0,3.0,1.0,26.0,10.0,18.0,1.0,5.0,5.0,6.0,home,2018-04-03,2017,6579,WillBarton,den
5,MIL,W128-125 OT,39.0,25.0,0.0,77.8,10.0,4.0,0.0,0.0,2.0,0.0,11.0,2.0,8.0,0.0,3.0,7.0,9.0,home,2018-04-01,2017,6579,WillBarton,den
0,OKC,W126-125 OT,41.0,46.7,16.7,100.0,7.0,5.0,0.0,0.0,2.0,2.0,18.0,7.0,15.0,1.0,6.0,3.0,3.0,away,2018-03-30,2017,6579,WillBarton,den
1,TOR,L114-110,33.0,26.7,28.6,0.0,1.0,2.0,0.0,1.0,2.0,3.0,10.0,4.0,15.0,2.0,7.0,0.0,0.0,away,2018-03-27,2017,6579,WillBarton,den
2,PHI,L123-104,36.0,53.3,62.5,100.0,1.0,3.0,0.0,0.0,2.0,3.0,25.0,8.0,15.0,5.0,8.0,4.0,4.0,away,2018-03-26,2017,6579,WillBarton,den
