,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
2,PHI,L100-87,24.0,33.3,25.0,75.0,2.0,5.0,0.0,0.0,3.0,3.0,8.0,2.0,6.0,1.0,4.0,3.0,4.0,home,2019-10-11,2019,3133601,Devonte'Graham,no
3,MIA,L108-94,21.0,38.5,25.0,66.7,6.0,2.0,0.0,1.0,0.0,2.0,14.0,5.0,13.0,2.0,8.0,2.0,3.0,home,2019-10-09,2019,3133601,Devonte'Graham,no
4,BOS,L107-106,22.0,42.9,50.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,8.0,3.0,7.0,2.0,4.0,0.0,0.0,away,2019-10-06,2019,3133601,Devonte'Graham,no
0,ORL,L122-114,16.0,0.0,0.0,100.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,home,2019-04-10,2018,3133601,Devonte'Graham,no
1,CLE,W124-97,22.0,44.4,40.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,10.0,4.0,9.0,2.0,5.0,0.0,0.0,away,2019-04-09,2018,3133601,Devonte'Graham,no
2,DET,W104-91,17.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,away,2019-04-07,2018,3133601,Devonte'Graham,no
3,TOR,W113-111,12.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,home,2019-04-05,2018,3133601,Devonte'Graham,no
4,NO,W115-109,16.0,50.0,50.0,100.0,2.0,5.0,0.0,1.0,0.0,2.0,13.0,4.0,8.0,3.0,6.0,2.0,2.0,away,2019-04-03,2018,3133601,Devonte'Graham,no
5,UTAH,L111-102,27.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,away,2019-04-01,2018,3133601,Devonte'Graham,no
0,GS,L137-90,15.0,20.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,away,2019-03-31,2018,3133601,Devonte'Graham,no
