,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
7,GS,W102-93,35.0,55.6,0.0,0.0,5.0,2.0,1.0,1.0,2.0,2.0,10.0,5.0,9.0,0.0,3.0,0.0,0.0,home,2021-12-11,2021,2326307,SethCurry,phi
8,UTAH,L118-96,33.0,58.3,33.3,100.0,2.0,4.0,0.0,0.0,5.0,1.0,18.0,7.0,12.0,2.0,6.0,2.0,2.0,home,2021-12-09,2021,2326307,SethCurry,phi
9,CHA,W110-106,35.0,57.1,50.0,75.0,4.0,8.0,0.0,1.0,0.0,1.0,23.0,8.0,14.0,4.0,8.0,3.0,4.0,away,2021-12-08,2021,2326307,SethCurry,phi
10,CHA,W127-124 OT,41.0,27.3,0.0,0.0,4.0,2.0,1.0,1.0,2.0,4.0,6.0,3.0,11.0,0.0,6.0,0.0,1.0,away,2021-12-06,2021,2326307,SethCurry,phi
11,ATL,W98-96,33.0,50.0,50.0,66.7,3.0,5.0,0.0,1.0,3.0,1.0,18.0,7.0,14.0,2.0,4.0,2.0,3.0,away,2021-12-03,2021,2326307,SethCurry,phi
12,BOS,L88-87,36.0,53.8,66.7,100.0,0.0,6.0,0.0,1.0,5.0,2.0,17.0,7.0,13.0,2.0,3.0,1.0,1.0,away,2021-12-01,2021,2326307,SethCurry,phi
0,ORL,W101-96,33.0,76.9,60.0,100.0,2.0,1.0,0.0,2.0,1.0,0.0,24.0,10.0,13.0,3.0,5.0,1.0,1.0,home,2021-11-29,2021,2326307,SethCurry,phi
1,MIN,L121-120 2OT,46.0,36.4,37.5,75.0,3.0,1.0,0.0,0.0,5.0,1.0,14.0,4.0,11.0,3.0,8.0,3.0,4.0,home,2021-11-27,2021,2326307,SethCurry,phi
2,GS,L116-96,33.0,50.0,0.0,100.0,1.0,0.0,0.0,2.0,4.0,1.0,24.0,8.0,16.0,0.0,5.0,8.0,8.0,away,2021-11-24,2021,2326307,SethCurry,phi
3,POR,L118-111,33.0,30.0,33.3,66.7,2.0,3.0,0.0,1.0,5.0,3.0,10.0,3.0,10.0,2.0,6.0,2.0,3.0,away,2021-11-20,2021,2326307,SethCurry,phi
4,DEN,W103-89,38.0,47.1,25.0,100.0,6.0,5.0,0.0,1.0,3.0,2.0,20.0,8.0,17.0,2.0,8.0,2.0,2.0,away,2021-11-18,2021,2326307,SethCurry,phi
5,UTAH,L120-85,25.0,12.5,33.3,100.0,1.0,2.0,0.0,2.0,4.0,1.0,5.0,1.0,8.0,1.0,3.0,2.0,2.0,away,2021-11-16,2021,2326307,SethCurry,phi
6,IND,L118-113,33.0,30.0,40.0,100.0,4.0,5.0,0.0,1.0,3.0,3.0,11.0,3.0,10.0,2.0,5.0,3.0,3.0,away,2021-11-13,2021,2326307,SethCurry,phi
7,TOR,L115-109,36.0,33.3,40.0,100.0,6.0,4.0,0.0,1.0,0.0,2.0,15.0,4.0,12.0,2.0,5.0,5.0,5.0,home,2021-11-11,2021,2326307,SethCurry,phi
8,NY,L103-96,41.0,40.0,33.3,100.0,4.0,6.0,0.0,1.0,5.0,3.0,14.0,4.0,10.0,2.0,6.0,4.0,4.0,home,2021-11-08,2021,2326307,SethCurry,phi
9,CHI,W114-105,33.0,45.5,0.0,100.0,1.0,1.0,0.0,1.0,1.0,2.0,11.0,5.0,11.0,0.0,3.0,1.0,1.0,away,2021-11-06,2021,2326307,SethCurry,phi
10,DET,W109-98,37.0,64.3,50.0,100.0,0.0,2.0,0.0,0.0,1.0,3.0,23.0,9.0,14.0,4.0,8.0,1.0,1.0,away,2021-11-04,2021,2326307,SethCurry,phi
11,CHI,W103-98,34.0,64.3,50.0,100.0,5.0,3.0,0.0,1.0,1.0,3.0,22.0,9.0,14.0,2.0,4.0,2.0,2.0,home,2021-11-03,2021,2326307,SethCurry,phi
12,POR,W113-103,34.0,58.8,30.0,0.0,6.0,5.0,0.0,0.0,1.0,1.0,23.0,10.0,17.0,3.0,10.0,0.0,0.0,home,2021-11-01,2021,2326307,SethCurry,phi
0,ATL,W122-94,29.0,55.6,50.0,100.0,0.0,1.0,0.0,1.0,3.0,0.0,15.0,5.0,9.0,2.0,4.0,3.0,3.0,home,2021-10-30,2021,2326307,SethCurry,phi
1,DET,W110-102,32.0,57.1,100.0,100.0,5.0,0.0,0.0,0.0,1.0,1.0,12.0,4.0,7.0,2.0,2.0,2.0,2.0,home,2021-10-28,2021,2326307,SethCurry,phi
2,NY,L112-99,30.0,33.3,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,6.0,0.0,4.0,0.0,0.0,away,2021-10-26,2021,2326307,SethCurry,phi
3,OKC,W115-103,34.0,60.0,70.0,75.0,3.0,3.0,0.0,1.0,2.0,0.0,28.0,9.0,15.0,7.0,10.0,3.0,4.0,away,2021-10-24,2021,2326307,SethCurry,phi
4,BKN,L114-109,36.0,75.0,100.0,50.0,4.0,0.0,2.0,1.0,1.0,0.0,23.0,9.0,12.0,4.0,4.0,1.0,2.0,home,2021-10-22,2021,2326307,SethCurry,phi
5,NO,W117-97,28.0,80.0,66.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,10.0,4.0,5.0,2.0,3.0,0.0,0.0,away,2021-10-20,2021,2326307,SethCurry,phi
0,ORL,W116-106,18.0,62.5,0.0,66.7,8.0,4.0,1.0,3.0,2.0,0.0,12.0,5.0,8.0,0.0,0.0,2.0,3.0,away,2022-01-05,2021,6585,AndreDrummond,phi
1,HOU,W133-113,17.0,60.0,0.0,100.0,7.0,2.0,1.0,1.0,1.0,0.0,8.0,3.0,5.0,0.0,0.0,2.0,2.0,home,2022-01-03,2021,6585,AndreDrummond,phi
